charge,dose
45.82662297408154,0.0
48.504458610569266,0.0002
49.004458610569266,0.025547983709802796
50.22428892176353,0.0391259986350348
53.730331323527054,0.0781519972700696
57.23637372529058,0.1171779959051045
60.742416127054106,0.1562039945401393
64.24845852881764,0.1907948391408088
67.75450093058116,0.2264997559591899
71.2605433323447,0.2633436177347468
74.76658573410822,0.3013512972069439
78.27262813587174,0.3405476671152455
81.77867053763526,0.3809576001991158
85.28471293939879,0.4226059691980192
88.79075534116232,0.4655176468514199
92.29679774292585,0.5097175058987822
95.80284014468938,0.5552304190795705
99.3088825464529,0.602081259133249
102.81492494821644,0.6471140041153048
106.32096734997997,0.6912685013287948
109.82700975174347,0.7360164467630459
113.333052153507,0.7813684424192479
116.83909455527056,0.8273350902985905
120.34513695703409,0.8739269924022631
123.8511793587976,0.9211547507314556
127.35722176056112,0.9690289672873574
130.86326416232464,1.0219556403270813
134.36930656408816,1.0828483477246262
137.87534896585169,1.144374794425111
141.38139136761524,1.2066639085568616
144.88743376937876,1.269738974869992
148.39347617114228,1.333607245030915
151.8995185729058,1.398273001170346
155.40556097466933,1.4637374590118684
158.91160337643285,1.529998132869807
162.41764577819637,1.5970460190246936
165.92368817995992,1.664870440507621
169.42973058172345,1.733454707322983
172.93577298348697,1.8027810857180544
176.4418153852505,1.872839044307427
179.94785778701402,1.9436243405967448
183.45390018877757,2.0167727738096346
186.9599425905411,2.098252593203868
190.4659849923046,2.180439013661498
193.9720273940681,2.2633151394150057
197.4780697958317,2.346853329490205
200.9841121975952,2.4310109441021046
204.4901545993587,2.515742156982144
207.99619700112223,2.6010019323516205
211.50223940288575,2.686758422934319
215.0082818046493,2.773003161662583
218.5143242064128,2.8597560626355696
222.02036660817635,2.947051856558512
225.52640900993987,3.0369086758480504
229.0324514117034,3.1314764372804014
232.5384938134669,3.226627101239627
236.0445362152305,3.322360130435223
239.550578616994,3.4186746316691754
243.0566210187575,3.5155697117434714
246.56266342052103,3.613044477460097
250.06870582228456,3.71109803562104
253.57474822404808,3.809729493028287
257.0807906258116,3.908937956483823
260.58683302757515,4.008722532789638
264.0928754293387,4.114568610493054
267.5989178311022,4.221073218639131
271.1049602328657,4.328151260041447
274.61100263462924,4.435801841501987
278.1170450363928,4.544024069822736
281.6230874381563,4.652817051805684
285.1291298399198,4.762179894252816
288.63517224168334,4.87211170396612
292.14121464344686,4.982611587747579
295.6472570452104,5.097241573314749
299.1532994469739,5.213858097205238
302.6593418487374,5.331040015569845
306.1653842505009,5.4487864352105575
309.6714266522645,5.56709646292936
313.177469054028,5.685969205528242
316.6835114557915,5.805403769809187
320.18955385755504,5.925399262574185
323.6955962593186,6.047008614397787
327.20163866108214,6.172675570620989
330.70768106284567,6.298900775734202
334.2137234646092,6.425683336539414
337.7197658663727,6.553022359838611
341.22580826813623,6.680916952433778
344.73185066989976,6.809366221126905
348.2378930716633,6.938369272719976
351.7439354734268,7.06933606905638
355.2499778751903,7.203383148991367
358.75602027695385,7.337981332232261
362.26206267871737,7.473129725581048
365.7681050804809,7.608824488109086
369.2741474822444,7.745054317992714
372.780189884008,7.881804668762037
376.2862322857715,8.01906443793883
379.79227468753504,8.160508444070265
383.29831708929856,8.302659206006364
386.8043594910621,8.445305468912203
390.3104018928256,8.588448453486627
393.81644429458913,8.732092013211654
397.3224866963527,8.876242458831683
400.8285290981162,9.020908384674549
404.3345714998797,9.170541497126944
407.8406139016432,9.32099831949753
411.3466563034068,9.472008397412818
414.8526987051703,9.623587759581303
418.3587411069338,9.77575387752752
421.86478350869737,9.928525502964035
425.3708259104609,10.083970449783967
428.8768683122244,10.243550971223335
432.382910713988,10.40379933776637
435.88895311575146,10.564737832434364
439.394995517515,10.726389232924053
442.9010379192785,10.888776660030596
446.407080321042,11.053368523015733
449.9131227228056,11.22314955173807
453.4191651245691,11.393736539910252
456.9252075263326,11.56515250178726
460.4312499280961,11.737420064464708
463.9372923298597,11.91056132735276
467.4433347316232,12.087680007475733
470.9493771333868,12.268395970523454
474.4554195351503,12.45004738826624
477.9614619369138,12.63265288094824
481.4675043386773,12.816229866125182
484.9735467404408,13.0017300216591
