charge,dose
27.557453415593525,0.0
42.85586103822011,0.0002
43.35586103822011,0.0002
48.624569895,0.0001
52.47165087316633,0.0538693420045566
56.31873185133266,0.1076386840091133
60.16581282949901,0.16140802601367
64.01289380766534,0.2151773680182267
67.85997478583167,0.2443516479858796
71.707055763998,0.2739682854931368
75.55413674216433,0.304081635168824
79.40121772033066,0.3347054240532431
83.248298698497,0.3658533791866958
87.09537967666333,0.397539227609484
90.94246065482966,0.4297766963619095
94.789541632996,0.4625795124842742
98.63662261116232,0.4959614030168799
102.48370358932866,0.5299360950000285
106.330784567495,0.5645173154740218
110.17786554566132,0.6000964233263064
114.02494652382764,0.6376280874086194
117.87202750199398,0.6758074611026825
121.71910848016032,0.7146482714487977
125.56618945832663,0.7541642454872667
129.41327043649298,0.7943691102583914
133.2603514146593,0.8352765928024737
137.10743239282564,0.8769004201598153
140.954513370992,0.9192543193707184
144.80159434915834,0.9623520174754776
148.64867532732467,1.0033777328200904
152.495756305491,1.048095852146031
156.34283728365733,1.0941417255285963
160.18991826182366,1.1411670256793611
164.03699923999,1.1891517084370051
167.88408021815633,1.246229181331841
171.73116119632266,1.307147728302419
175.578242174489,1.3689415199824255
179.42532315265532,1.4315802871885115
183.27240413082168,1.4950382981671928
187.119485108988,1.5592777781029366
190.96656608715432,1.6242462575399703
194.81364706532065,1.6898894280314862
198.66072804348696,1.7561718472022534
202.5078090216533,1.8248183869508072
206.35488999981965,1.8982121241019188
210.201970977986,1.9721908232726744
214.0490519561523,2.046728470555648
217.89613293431864,2.122039300175829
221.74321391248495,2.1981046913797027
225.5902948906513,2.274798646264791
229.43737586881764,2.3520647777294283
233.284456846984,2.4312549654330797
237.13153782515036,2.513828272034086
240.97861880331664,2.596902697987796
244.825699781483,2.6805068760360835
248.67278075964933,2.7646498557942607
252.5198617378157,2.849339621494875
256.366942715982,2.934588544379068
260.2140236941483,3.0210283107010865
264.0611046723146,3.1111424110617305
267.90818565048096,3.201809737655927
271.7552666286473,3.293026291931441
275.6023476068136,3.384788075336039
279.44942858498,3.477091089317488
283.2965095631463,3.5699313353235533
287.1435905413126,3.665307432174981
290.9906715194789,3.762566172866356
294.8377524976453,3.8603501499256447
298.6848334758116,3.958655364800615
302.53191445397795,4.057477818939033
306.3789954321443,4.156813513788662
310.2260764103106,4.258087948331516
314.07315738847694,4.361450149750064
317.9202383666433,4.4653135962231225
321.7673193448096,4.569674289198459
325.61440032297594,4.674528230123839
329.46148130114227,4.779871420447028
333.3085622793086,4.887630685557491
337.15564325747494,4.9966735900964325
341.00272423564127,5.106193748376482
344.8498052138076,5.216187161845404
348.696886191974,5.326649831950967
352.54396717014026,5.438139461761304
356.3910481483066,5.552016235051142
360.2381291264729,5.666350269320919
364.08521010463926,5.7811375660184
367.9322910828056,5.896374126591349
371.7793720609719,6.012055952487536
375.6264530391383,6.130427330501748
379.4735340173046,6.249278230094777
383.3206149954709,6.368562351131574
387.1676959736373,6.488275695059905
391.0147769518036,6.608410714988464
394.8618579299699,6.7308914657750485
398.70893890813625,6.853882553007344
402.5560198863026,6.977250786301152
406.4031008644689,7.100986599291826
410.2501818426352,7.22518976797239
414.0972628208016,7.351286481305626
417.944343798968,7.477713445240008
421.7914247771343,7.604465717161343
425.6385057553006,7.73154278892382
429.48558673346696,7.859450028519993
433.3326677116333,7.988743266681077
437.1797486897996,8.118383810364016
441.026829667966,8.248386320988175
444.8739106461323,8.378768618670879
448.7209916242986,8.510839556511561
452.56807260246495,8.643907793513957
456.4151535806313,8.777425737260305
460.2622345587976,8.911421358189163
464.109315536964,9.04636378084015
467.9563965151303,9.183720501231832
471.8034774932966,9.321649393916555
475.6505584714629,9.460184684985116
479.4976394496293,9.59936156847499
483.3447204277956,9.741631993422416
487.19180140596194,9.885081802670886
491.0388823841282,10.029282252186476
494.8859633622946,10.174270074230456
498.73304434046094,10.32232181045153
502.58012531862727,10.472380123339974
506.4272062967936,10.62333395791408
510.27428727495993,10.77521793144233
514.1213682531263,10.93060736524188
517.9684492312927,11.088232192953768
