charge,dose
64.44525800010179,0.0
67.6758919435331,0.0002
68.1758919435331,0.020815234060844037
69.74266872953908,0.0330111953462689
73.97066647907816,0.0659223906925378
78.19866422861723,0.0988335860388068
82.42666197815632,0.1317447813850757
86.65465972769539,0.1674058414598379
90.88265747723446,0.2039817803898089
95.11065522677356,0.2404056466999239
99.33865297631264,0.2761210626472527
103.5666507258517,0.3123861420032093
107.79464847539076,0.3492086394846362
112.02264622492986,0.3865963098083759
116.25064397446891,0.4245569076912702
120.478641724008,0.4630981878501619
124.70663947354709,0.502227905001893
128.93463722308616,0.5419538138633058
133.16263497262526,0.5822836691512427
137.3906327221643,0.6283904234296009
141.6186304717034,0.6781081940196843
145.84662822124247,0.7284531751868184
150.07462597078154,0.7794331216478458
154.30262372032064,0.831055788119609
158.5306214698597,0.8833289293189499
162.75861921939878,0.936260299962711
166.98661696893785,0.9898576547677344
171.21461471847692,1.0441287484508548
175.44261246801602,1.0992358016367854
179.6706102175551,1.1548709897742273
183.89860796709416,1.2135222844866989
188.1266057166333,1.2777443724412958
192.3546034661723,1.3427284996880346
196.5826012157114,1.40852173872652
200.81059896525048,1.4751564539871027
205.03859671478955,1.5427038706664105
209.26659446432865,1.6111459440203364
213.4945922138677,1.680388613034471
217.7225899634068,1.7503871907195114
221.95058771294583,1.823839494105965
226.17858546248493,1.9012105933312704
230.40658321202403,1.9791842407084517
234.6345809615631,2.0577478875391786
238.86257871110217,2.1369246063021583
243.09057646064124,2.216752687181081
247.31857421018032,2.2972782646301897
251.54657195971944,2.378488194879703
255.7745697092585,2.4640892072088425
260.0025674587976,2.5505143826065577
264.23056520833666,2.637473399319437
268.4585629578757,2.724983971954521
272.6865607074148,2.813058767568256
276.91455845695384,2.90172760470266
281.14255620649294,2.991378079801533
285.37055395603204,3.084132317781267
289.59855170557114,3.1792021678758164
293.8265494551102,3.274010093448398
298.0545472046492,3.369413256478551
302.2825449541883,3.4654101442917358
306.5105427037274,3.561999535932182
310.7385404532665,3.662047216223396
314.9665382028056,3.7633148754385015
319.1945359523446,3.865170149690768
323.4225337018837,3.9676115263056566
327.6505314514228,4.070637492608624
331.87852920096185,4.174246535925128
336.1065269505009,4.28156757119628
340.33452470004005,4.389573318231745
344.5625224495791,4.498157604257123
348.7905201991182,4.607318916597874
353.01851794865723,4.717055742579456
357.24651569819633,4.828767038116365
361.4745134477354,4.942660487530056
365.7025111972745,5.057124912560951
369.9305089468136,5.172158800534514
374.1585066963526,5.2877606387762
378.3865044458917,5.404649315094009
382.6145021954308,5.524236765362607
386.84249994496986,5.644387627875704
391.07049769450896,5.765100389958761
395.29849544404806,5.886373538937237
399.5264931935871,6.008972544742059
403.7544909431262,6.134031742279915
407.9824886926653,6.259646788689563
412.21048644220434,6.385816171296463
416.4384841917434,6.512538377426075
420.6664819412825,6.641145732386137
424.8944796908216,6.771469273232428
429.1224774403606,6.902341099577804
433.3504751898997,7.0337564905780114
437.5784729394388,7.165700306791634
441.80647068897787,7.300305926549891
446.03446843851697,7.435502309087186
450.262466188056,7.571197770550617
454.4904639375951,7.707388479076876
458.7184616871342,7.845273344120579
462.9464594366733,7.98466963366837
467.1744571862124,8.124565138989517
471.4024549357514,8.26496578218407
475.6304526852905,8.40651884914805
479.8584504348296,8.55039792867177
484.08644818436863,8.694811429565112
488.3144459339077,8.83977242172745
492.5424436834468,8.985639959899697
496.7704414329859,9.134455482258208
500.998439182525,9.283865457395564
505.226436932064,9.433887617993117
509.4544346816031,9.584964837598529
513.6824324311422,9.739253861125905
517.9104301806813,9.89421243630497
522.1384279302204,10.049860594728424
526.3664256797595,10.207211731898926
530.5944234292986,10.36750161651516
534.8224211788377,10.528541945357006
539.0504189283766,10.690352806204537
543.2784166779157,10.854996780931206
547.5064144274547,11.021652055174
551.7344121769938,11.18913996552429
555.9624099265329,11.357776393978952
560.190407676072,11.530298155266776
564.4184054256111,11.703699641927129
568.6464031751502,11.877996007899988
572.8744009246893,12.05537631387562
577.1023986742284,12.234671731583358
581.3303964237674,12.414899838273874
585.5583941733065,12.597290060187348
589.7863919228456,12.78245420271444
594.0143896723847,12.968574958736816
598.2423874219237,13.156293749384409
602.4703851714628,13.347211388745446
606.6983829210019,13.539092714099976
610.926380670541,13.732300599143064
615.1543784200801,13.92875976969869
619.3823761696191,14.126170033201484
623.6103739191582,14.324849872905055
627.8383716686973,14.526555227858248
632.0663694182364,14.729176756963804
636.2943671677755,14.93315448710386
640.5223649173145,15.1397877975515
644.7503626668536,15.34727753073052
648.9783604163927,15.556319191596849
653.2063581659318,15.767595671133073
657.4343559154709,15.979685926539537
661.6623536650098,16.19361160855175
665.890351414549,16.40925726926447
670.118349164088,16.625687096705523
674.3463469136271,16.84437251154918
678.5743446631662,17.064270367303088
682.8023424127052,17.28502279165648
687.0303401622443,17.508174664566106
691.2583379117834,17.732061355634222
695.4863356613225,17.95734522510125
699.7143334108616,18.1844010804565
703.9423311604007,18.41216214482834
708.1703289099397,18.64183960700747
712.3983266594788,18.872585618796123
716.6263244090179,19.104266461486464
720.854322158557,19.33787652228515
725.0823199080961,19.572142443530584
729.3103176576351,19.80797449786001
733.5383154071742,20.04502327588873
737.7663131567133,20.282822217420225
741.9943109062524,20.5225138381551
746.2223086557915,20.762811970766894
750.4503064053305,21.004490623804134
754.6783041548696,21.247293065309943
758.9063019044087,21.49083198477441
763.1342996539478,21.73604816868893
767.3622974034869,21.98182151591053
771.5902951530259,22.228978083707155
775.818292902565,22.47705905825876
780.0462906521041,22.72596844215066
784.2742884016432,22.976215549046067
788.5022861511823,23.22694242216731
792.7302839007212,23.479040161055828
796.9582816502603,23.73171484266375
801.1862793997994,23.985289852083323
805.4142771493385,24.239765406245944
809.6422748988776,24.494756068958505
813.8702726484166,24.750818459366258
818.0982703979557,25.007226143986934
822.3262681474948,25.26444792781829
826.5542658970339,25.522106507928797
830.782263646573,25.7803313523168
835.010261396112,26.03916958829881
839.2382591456511,26.298421042061975
843.4662568951902,26.558591197370667
847.6942546447293,26.819123273685733
851.9222523942684,27.08076205163951
856.1502501438074,27.342976354110817
860.3782478933465,27.60630353426464
864.6062456428856,27.8707019559167
868.8342433924247,28.13606259349521
873.0622411419638,28.403136351480235
877.2902388915028,28.670928538477263
881.5182366410419,28.941370379850863
885.746234390581,29.21262419923619
889.9742321401201,29.48653685627167
894.2022298896592,29.76183687687853
898.4302276391983,30.03976356047725
902.6582253887372,30.319754412092408
906.8862231382764,30.602326888231374
911.1142208878156,30.887651738255727
915.3422186373546,31.17548379781047
919.5702163868935,31.46659075076151
923.7982141364326,31.76025191696084
928.0262118859716,32.057606850008554
932.2542096355108,32.357693047875955
936.48220738505,32.661728546614626
940.710205134589,32.96878699894882
944.938202884128,33.27978865415979
949.1662006336672,33.59423889304257
953.3941983832062,33.91240845866647
957.6221961327452,34.23457019045438
961.8501938822844,34.56002653426714
966.0781916318234,34.89013427460549
970.3061893813624,35.22294414498862
974.5341871309016,35.5611274325667
978.7621848804408,35.9020781159754
982.9901826299798,36.24755707987924
987.2181803795188,36.5966133123111
991.446178129058,36.94908874848321
995.674175878597,37.30596457910747
999.902173628136,37.66568025062289
1004.1301713776752,38.02954267431959
1008.3581691272142,38.39664900534397
1012.5861668767532,38.76668909913736
1016.8141646262924,39.140693851539496
1021.0421623758316,39.51735484382132
1025.2701601253707,39.89717255405564
1029.4981578749096,40.28027201769525
1033.726155624449,40.66588872105845
1037.9541533739878,41.05467038069578
1042.1821511235269,41.44635433361209
1046.410148873066,41.84044799519685
1050.6381466226048,42.23756791324905
1054.866144372144,42.637391768671854
1059.094142121683,43.03952415344308
1063.322139871222,43.44441472154696
1067.5501376207612,43.851928528400265
1071.7781353703003,44.26163484599898
1076.0061331198394,44.67375548855949
1080.2341308693783,45.0884990209924
1084.4621286189176,45.505297114184174
1088.6901263684567,45.92413079700779
1092.9181241179958,46.34563364904108
1097.146121867535,46.76906563693018
1101.374119617074,47.19438252338681
1105.6021173666131,47.621796166413866
1109.8301151161522,48.05125881494018
1114.058112865691,48.482432885563256
1118.2861106152304,48.91523910372911
1122.5141083647695,49.35004180169231
1126.7421061143082,49.78641605761711
1130.9701038638473,50.224278720663975
1135.1981016133864,50.663621381301255
1139.4260993629257,51.10462760657288
1143.6540971124646,51.54700084243315
1147.8820948620037,51.99069932941008
1152.1100926115428,52.43576797572746
1156.338090361082,52.88230449909678
1160.566088110621,53.33011342978081
1164.79408586016,53.77917255839394
1169.0220836096992,54.22954056306224
1173.2500813592385,54.68130976747308
1177.4780791087774,55.13435217422858
1181.7060768583165,55.58866192232085
1185.9340746078556,56.044272769237125
1190.162072357395,56.50133742108729
1194.3900701069338,56.959763316132296
1198.6180678564729,57.41955291384215
1202.846065606012,57.88069142789959
1207.074063355551,58.3434635792652
1211.3020611050902,58.80772244841137
1215.5300588546288,59.27350906575995
1219.758056604168,59.74086056213464
1223.986054353707,60.209900868040776
1228.214052103246,60.680739915960025
1232.4420498527852,61.15330343243844
1236.6700476023243,61.62766064999206
1240.8980453518634,62.10387019404493
1245.1260431014025,62.58213101981761
1249.3540408509416,63.06246115500645
1253.5820386004807,63.54481714389557
1257.8100363500198,64.02925965403445
1262.038034099559,64.51584930302515
1266.266031849098,65.00479045806827
1270.494029598637,65.4961741305202
1274.7220273481762,65.98991984693957
1278.9500250977153,66.48604495540337
1283.1780228472544,66.98457845746127
1287.4060205967935,67.48557732478616
1291.6340183463326,67.98929977050267
1295.8620160958717,68.49575227364306
1300.0900138454103,69.00483184070134
1304.3180115949494,69.51653409195612
1308.5460093444883,70.03086606013817
1312.7740070940276,70.54785429427395
1317.0020048435667,71.06752787454852
1321.2300025931058,71.59001291124699
1325.458000342645,72.11539502763333
1329.685998092184,72.64361610958457
1333.9139958417231,73.17462966669967
1338.1419935912622,73.70844396418491
1342.369991340801,74.24509168319895
1346.5979890903404,74.78460546331493
1350.8259868398795,75.327017880406
1355.0539845894186,75.87236142819194
1359.2819823389575,76.42066849972487
1363.5099800884968,76.97204528835852
1367.737977838036,77.52655567742036
1371.965975587575,78.08412388200331
1376.193973337114,78.64477227411743
1380.4219710866532,79.20853107211653
1384.6499688361923,79.7754313325593
1388.877966585731,80.3455038946029
1393.10596433527,80.91877936243651
1397.3339620848092,81.49528808791297
1401.5619598343485,82.07506015340826
1405.7899575838874,82.65812535601964
1410.0179553334265,83.2445183192001
1414.2459530829656,83.83427692041951
1418.473950832505,84.4274364745113
1422.7019485820438,85.02403142063281
1426.9299463315829,85.62409714187783
1431.157944081122,86.22766988389239
1435.385941830661,86.83478620100394
1439.6139395802002,87.44548045444044
1443.8419373297393,88.05978222780593
1448.0699350792784,88.67771745758469
1452.2979328288177,89.2993113447265
1456.5259305783566,89.92458502711446
1460.7539283278957,90.55355387220054
1464.9819260774348,91.18622793310573
1469.209923826974,91.82261239975024
1473.4379215765125,92.46270804301554
1477.6659193260516,93.10654613661124
1481.8939170755907,93.75431416138888
1486.1219148251298,94.40584652885912
1490.349912574669,95.06107256876771
1494.577910324208,95.71997607941134
1498.805908073747,96.38253896494412
1503.0339058232862,97.04874160569364
1507.2619035728253,97.71856320993793
1511.4899013223644,98.39201585903191
1515.7178990719035,99.069161159516
1519.9458968214426,99.75017768344264
1524.1738945709817,100.4347532940358
1528.4018923205208,101.12284536909884
1532.62989007006,101.81443231838584
1536.857887819599,102.50951772258378
1541.085885569138,103.2081599058386
1545.3138833186772,103.91059345439116
1549.5418810682163,104.6165306529672
1553.7698788177554,105.32588163153346
1557.9978765672945,106.03864797560144
