device_uid,dosimeter_label,captured_at,log_time,created_at,pulse_count,charge_count,adc_value,source_file,dosimeter_num,monitoring_session_id,id,temperature_c,lag_seconds_raw,lag_seconds
CB100-2596488,CB100-2596488,2025-12-29 09:11:05.639,2025-12-29 10:11:06.613,2025-12-29 09:11:05.639,0,53,0,Batch003_2025-12-29_10min.txt,488,5,55503,36.5,3600.974,0.9740000000001601
CB100-2596488,CB100-2596488,2025-12-29 09:11:05.845,2025-12-29 10:11:06.791,2025-12-29 09:11:05.845,0,52,0,Batch003_2025-12-29_10min.txt,488,5,55507,36.5,3600.946,0.9459999999999127
CB100-2596488,CB100-2596488,2025-12-29 09:11:06.050,2025-12-29 10:11:07.152,2025-12-29 09:11:06.050,0,53,0,Batch003_2025-12-29_10min.txt,488,5,55513,36.5,3601.102,1.1019999999998618
CB100-2596488,CB100-2596488,2025-12-29 09:11:06.256,2025-12-29 10:11:07.392,2025-12-29 09:11:06.256,0,52,0,Batch003_2025-12-29_10min.txt,488,5,55517,36.5,3601.136,1.1359999999999673
CB100-2596488,CB100-2596488,2025-12-29 09:11:06.462,2025-12-29 10:11:07.453,2025-12-29 09:11:06.462,0,52,0,Batch003_2025-12-29_10min.txt,488,5,55519,36.5,3600.991,0.9909999999999854
CB100-2596488,CB100-2596488,2025-12-29 09:11:06.668,2025-12-29 10:11:07.692,2025-12-29 09:11:06.668,0,52,0,Batch003_2025-12-29_10min.txt,488,5,55524,36.5,3601.024,1.0239999999998872
CB100-2596488,CB100-2596488,2025-12-29 09:11:06.873,2025-12-29 10:11:07.871,2025-12-29 09:11:06.873,0,53,0,Batch003_2025-12-29_10min.txt,488,5,55528,36.5,3600.998,0.9980000000000473
CB100-2596488,CB100-2596488,2025-12-29 09:11:07.079,2025-12-29 10:11:08.113,2025-12-29 09:11:07.079,0,52,0,Batch003_2025-12-29_10min.txt,488,5,55532,36.5,3601.034,1.0340000000001055
CB100-2596488,CB100-2596488,2025-12-29 09:11:07.285,2025-12-29 10:11:08.233,2025-12-29 09:11:07.285,0,53,0,Batch003_2025-12-29_10min.txt,488,5,55535,36.5,3600.948,0.9479999999998654
CB100-2596488,CB100-2596488,2025-12-29 09:11:07.491,2025-12-29 10:11:08.473,2025-12-29 09:11:07.491,0,52,0,Batch003_2025-12-29_10min.txt,488,5,55539,36.5,3600.982,0.9819999999999709
CB100-2596488,CB100-2596488,2025-12-29 09:11:07.696,2025-12-29 10:11:08.640,2025-12-29 09:11:07.696,0,52,0,Batch003_2025-12-29_10min.txt,488,5,55543,36.5,3600.944,0.94399999999996
CB100-2596488,CB100-2596488,2025-12-29 09:11:07.902,2025-12-29 10:11:08.895,2025-12-29 09:11:07.902,0,52,0,Batch003_2025-12-29_10min.txt,488,5,55547,36.5,3600.993,0.9929999999999382
CB100-2596488,CB100-2596488,2025-12-29 09:11:08.108,2025-12-29 10:11:09.085,2025-12-29 09:11:08.108,0,52,0,Batch003_2025-12-29_10min.txt,488,5,55551,36.5,3600.977,0.9769999999998618
CB100-2596488,CB100-2596488,2025-12-29 09:11:08.314,2025-12-29 10:11:09.315,2025-12-29 09:11:08.314,0,53,0,Batch003_2025-12-29_10min.txt,488,5,55556,36.5,3601.001,1.0010000000002037
CB100-2596488,CB100-2596488,2025-12-29 09:11:08.519,2025-12-29 10:11:09.489,2025-12-29 09:11:08.519,0,52,0,Batch003_2025-12-29_10min.txt,488,5,55558,36.5,3600.97,0.9699999999997999
CB100-2596488,CB100-2596488,2025-12-29 09:11:08.725,2025-12-29 10:11:09.732,2025-12-29 09:11:08.725,0,52,0,Batch003_2025-12-29_10min.txt,488,5,55564,36.5,3601.007,1.0070000000000618
CB100-2596488,CB100-2596488,2025-12-29 09:11:08.931,2025-12-29 10:11:09.908,2025-12-29 09:11:08.931,0,52,0,Batch003_2025-12-29_10min.txt,488,5,55567,36.5,3600.977,0.9769999999998618
CB100-2596488,CB100-2596488,2025-12-29 09:11:09.137,2025-12-29 10:11:10.152,2025-12-29 09:11:09.137,0,52,0,Batch003_2025-12-29_10min.txt,488,5,55572,36.5,3601.015,1.0149999999998727
CB100-2596488,CB100-2596488,2025-12-29 09:11:09.342,2025-12-29 10:11:10.333,2025-12-29 09:11:09.342,0,52,0,Batch003_2025-12-29_10min.txt,488,5,55575,36.5,3600.991,0.9909999999999854
CB100-2596488,CB100-2596488,2025-12-29 09:11:09.548,2025-12-29 10:11:10.517,2025-12-29 09:11:09.548,0,52,0,Batch003_2025-12-29_10min.txt,488,5,55580,36.5,3600.969,0.9690000000000509
CB100-2596488,CB100-2596488,2025-12-29 09:11:09.754,2025-12-29 10:11:10.753,2025-12-29 09:11:09.754,0,52,0,Batch003_2025-12-29_10min.txt,488,5,55583,36.5,3600.999,0.9989999999997963
CB100-2596488,CB100-2596488,2025-12-29 09:11:09.960,2025-12-29 10:11:10.929,2025-12-29 09:11:09.960,0,52,0,Batch003_2025-12-29_10min.txt,488,5,55587,36.5,3600.969,0.9690000000000509
CB100-2596488,CB100-2596488,2025-12-29 09:11:10.166,2025-12-29 10:11:11.165,2025-12-29 09:11:10.166,0,53,0,Batch003_2025-12-29_10min.txt,488,5,55592,36.5,3600.999,0.9989999999997963
CB100-2596488,CB100-2596488,2025-12-29 09:11:10.371,2025-12-29 10:11:11.412,2025-12-29 09:11:10.371,0,52,0,Batch003_2025-12-29_10min.txt,488,5,55595,36.5,3601.041,1.0410000000001673
CB100-2596488,CB100-2596488,2025-12-29 09:11:10.577,2025-12-29 10:11:11.600,2025-12-29 09:11:10.577,0,52,0,Batch003_2025-12-29_10min.txt,488,5,55599,36.5,3601.023,1.0230000000001382
CB100-2596488,CB100-2596488,2025-12-29 09:11:10.783,2025-12-29 10:11:11.780,2025-12-29 09:11:10.783,0,53,0,Batch003_2025-12-29_10min.txt,488,5,55603,36.5,3600.997,0.9969999999998436
CB100-2596488,CB100-2596488,2025-12-29 09:11:10.989,2025-12-29 10:11:12.016,2025-12-29 09:11:10.989,0,52,0,Batch003_2025-12-29_10min.txt,488,5,55606,36.5,3601.027,1.0270000000000437
