device_uid,dosimeter_label,captured_at,log_time,created_at,pulse_count,charge_count,adc_value,source_file,dosimeter_num,monitoring_session_id,id,temperature_c,lag_seconds_raw,lag_seconds
CB100-2597697,CB100-2597697,2025-12-29 09:11:05.766,2025-12-29 10:11:06.680,2025-12-29 09:11:05.766,0,49,0,Batch003_2025-12-29_10min.txt,697,10,55505,37.09,3600.914,0.9140000000002146
CB100-2597697,CB100-2597697,2025-12-29 09:11:05.971,2025-12-29 10:11:06.793,2025-12-29 09:11:05.971,1,50,0,Batch003_2025-12-29_10min.txt,697,10,55508,37.09,3600.822,0.8220000000001164
CB100-2597697,CB100-2597697,2025-12-29 09:11:06.176,2025-12-29 10:11:06.975,2025-12-29 09:11:06.176,0,50,0,Batch003_2025-12-29_10min.txt,697,10,55511,37.09,3600.799,0.7989999999999782
CB100-2597697,CB100-2597697,2025-12-29 09:11:06.381,2025-12-29 10:11:07.216,2025-12-29 09:11:06.381,0,50,0,Batch003_2025-12-29_10min.txt,697,10,55515,37.09,3600.835,0.8350000000000364
CB100-2597697,CB100-2597697,2025-12-29 09:11:06.586,2025-12-29 10:11:07.394,2025-12-29 09:11:06.586,0,50,0,Batch003_2025-12-29_10min.txt,697,10,55518,37.09,3600.808,0.8079999999999927
CB100-2597697,CB100-2597697,2025-12-29 09:11:06.791,2025-12-29 10:11:07.634,2025-12-29 09:11:06.791,0,49,0,Batch003_2025-12-29_10min.txt,697,10,55523,37.09,3600.843,0.8429999999998472
CB100-2597697,CB100-2597697,2025-12-29 09:11:06.997,2025-12-29 10:11:07.813,2025-12-29 09:11:06.997,0,49,0,Batch003_2025-12-29_10min.txt,697,10,55527,37.09,3600.816,0.8159999999998035
CB100-2597697,CB100-2597697,2025-12-29 09:11:07.202,2025-12-29 10:11:08.055,2025-12-29 09:11:07.202,0,49,0,Batch003_2025-12-29_10min.txt,697,10,55531,37.09,3600.853,0.8530000000000655
CB100-2597697,CB100-2597697,2025-12-29 09:11:07.407,2025-12-29 10:11:08.235,2025-12-29 09:11:07.407,0,50,0,Batch003_2025-12-29_10min.txt,697,10,55536,37.09,3600.828,0.8279999999999745
CB100-2597697,CB100-2597697,2025-12-29 09:11:07.612,2025-12-29 10:11:08.475,2025-12-29 09:11:07.612,0,50,0,Batch003_2025-12-29_10min.txt,697,10,55540,37.09,3600.863,0.862999999999829
CB100-2597697,CB100-2597697,2025-12-29 09:11:07.817,2025-12-29 10:11:08.654,2025-12-29 09:11:07.817,0,50,0,Batch003_2025-12-29_10min.txt,697,10,55544,37.09,3600.837,0.8369999999999891
CB100-2597697,CB100-2597697,2025-12-29 09:11:08.023,2025-12-29 10:11:08.895,2025-12-29 09:11:08.023,0,50,0,Batch003_2025-12-29_10min.txt,697,10,55546,37.09,3600.872,0.8719999999998436
CB100-2597697,CB100-2597697,2025-12-29 09:11:08.228,2025-12-29 10:11:09.083,2025-12-29 09:11:08.228,0,50,0,Batch003_2025-12-29_10min.txt,697,10,55552,37.09,3600.855,0.8550000000000182
CB100-2597697,CB100-2597697,2025-12-29 09:11:08.433,2025-12-29 10:11:09.315,2025-12-29 09:11:08.433,0,49,0,Batch003_2025-12-29_10min.txt,697,10,55555,37.09,3600.882,0.8820000000000618
CB100-2597697,CB100-2597697,2025-12-29 09:11:08.638,2025-12-29 10:11:09.489,2025-12-29 09:11:08.638,0,49,0,Batch003_2025-12-29_10min.txt,697,10,55559,37.09,3600.851,0.8510000000001128
CB100-2597697,CB100-2597697,2025-12-29 09:11:08.843,2025-12-29 10:11:09.676,2025-12-29 09:11:08.843,0,50,0,Batch003_2025-12-29_10min.txt,697,10,55562,37.09,3600.833,0.8330000000000837
CB100-2597697,CB100-2597697,2025-12-29 09:11:09.048,2025-12-29 10:11:09.908,2025-12-29 09:11:09.048,0,50,0,Batch003_2025-12-29_10min.txt,697,10,55566,37.09,3600.86,0.8600000000001273
CB100-2597697,CB100-2597697,2025-12-29 09:11:09.254,2025-12-29 10:11:10.101,2025-12-29 09:11:09.254,0,50,0,Batch003_2025-12-29_10min.txt,697,10,55570,37.09,3600.847,0.8470000000002074
CB100-2597697,CB100-2597697,2025-12-29 09:11:09.459,2025-12-29 10:11:10.386,2025-12-29 09:11:09.459,0,49,0,Batch003_2025-12-29_10min.txt,697,10,55576,37.09,3600.927,0.9270000000001346
CB100-2597697,CB100-2597697,2025-12-29 09:11:09.664,2025-12-29 10:11:10.517,2025-12-29 09:11:09.664,0,50,0,Batch003_2025-12-29_10min.txt,697,10,55579,37.09,3600.853,0.8530000000000655
CB100-2597697,CB100-2597697,2025-12-29 09:11:09.869,2025-12-29 10:11:10.755,2025-12-29 09:11:09.869,0,49,0,Batch003_2025-12-29_10min.txt,697,10,55584,37.09,3600.886,0.8859999999999673
CB100-2597697,CB100-2597697,2025-12-29 09:11:10.074,2025-12-29 10:11:10.990,2025-12-29 09:11:10.074,0,50,0,Batch003_2025-12-29_10min.txt,697,10,55588,37.09,3600.916,0.9160000000001673
CB100-2597697,CB100-2597697,2025-12-29 09:11:10.279,2025-12-29 10:11:11.165,2025-12-29 09:11:10.279,0,50,0,Batch003_2025-12-29_10min.txt,697,10,55591,37.09,3600.886,0.8859999999999673
CB100-2597697,CB100-2597697,2025-12-29 09:11:10.484,2025-12-29 10:11:11.415,2025-12-29 09:11:10.484,0,49,0,Batch003_2025-12-29_10min.txt,697,10,55596,37.09,3600.931,0.93100000000004
CB100-2597697,CB100-2597697,2025-12-29 09:11:10.690,2025-12-29 10:11:11.600,2025-12-29 09:11:10.690,0,49,0,Batch003_2025-12-29_10min.txt,697,10,55598,37.09,3600.91,0.9099999999998545
CB100-2597697,CB100-2597697,2025-12-29 09:11:10.895,2025-12-29 10:11:11.780,2025-12-29 09:11:10.895,0,50,0,Batch003_2025-12-29_10min.txt,697,10,55604,37.09,3600.885,0.8850000000002183
CB100-2597697,CB100-2597697,2025-12-29 09:11:11.100,2025-12-29 10:11:12.016,2025-12-29 09:11:11.100,0,50,0,Batch003_2025-12-29_10min.txt,697,10,55607,37.09,3600.916,0.9160000000001673
CB100-2597697,CB100-2597697,2025-12-29 09:11:11.305,2025-12-29 10:11:12.200,2025-12-29 09:11:11.305,0,50,0,Batch003_2025-12-29_10min.txt,697,10,55612,37.09,3600.895,0.8949999999999818
CB100-2597697,CB100-2597697,2025-12-29 09:11:11.510,2025-12-29 10:11:12.369,2025-12-29 09:11:11.510,0,50,0,Batch003_2025-12-29_10min.txt,697,10,55613,37.09,3600.859,0.8589999999999236
CB100-2597697,CB100-2597697,2025-12-29 09:11:11.715,2025-12-29 10:11:12.615,2025-12-29 09:11:11.715,0,50,0,Batch003_2025-12-29_10min.txt,697,10,55619,37.09,3600.9,0.900000000000091
CB100-2597697,CB100-2597697,2025-12-29 09:11:11.920,2025-12-29 10:11:12.796,2025-12-29 09:11:11.920,0,49,0,Batch003_2025-12-29_10min.txt,697,10,55621,37.09,3600.876,0.8760000000002037
CB100-2597697,CB100-2597697,2025-12-29 09:11:12.126,2025-12-29 10:11:13.094,2025-12-29 09:11:12.126,0,50,0,Batch003_2025-12-29_10min.txt,697,10,55628,37.09,3600.968,0.9679999999998472
CB100-2597697,CB100-2597697,2025-12-29 09:11:12.331,2025-12-29 10:11:13.215,2025-12-29 09:11:12.331,0,50,0,Batch003_2025-12-29_10min.txt,697,10,55630,37.09,3600.884,0.8840000000000146
CB100-2597697,CB100-2597697,2025-12-29 09:11:12.536,2025-12-29 10:11:13.755,2025-12-29 09:11:12.536,0,50,0,Batch003_2025-12-29_10min.txt,697,10,55639,37.09,3601.219,1.219000000000051
CB100-2597697,CB100-2597697,2025-12-29 09:11:12.741,2025-12-29 10:11:13.761,2025-12-29 09:11:12.741,0,48,0,Batch003_2025-12-29_10min.txt,697,10,55640,37.09,3601.02,1.0199999999999818
CB100-2597697,CB100-2597697,2025-12-29 09:11:12.946,2025-12-29 10:11:13.874,2025-12-29 09:11:12.946,0,49,0,Batch003_2025-12-29_10min.txt,697,10,55643,37.09,3600.928,0.9279999999998836
CB100-2597697,CB100-2597697,2025-12-29 09:11:13.151,2025-12-29 10:11:14.055,2025-12-29 09:11:13.151,0,49,0,Batch003_2025-12-29_10min.txt,697,10,55647,37.09,3600.904,0.9039999999999964
CB100-2597697,CB100-2597697,2025-12-29 09:11:13.356,2025-12-29 10:11:14.284,2025-12-29 09:11:13.356,0,49,0,Batch003_2025-12-29_10min.txt,697,10,55652,37.09,3600.928,0.9279999999998836
CB100-2597697,CB100-2597697,2025-12-29 09:11:13.562,2025-12-29 10:11:14.476,2025-12-29 09:11:13.562,0,49,0,Batch003_2025-12-29_10min.txt,697,10,55655,37.09,3600.914,0.9140000000002146
CB100-2597697,CB100-2597697,2025-12-29 09:11:13.767,2025-12-29 10:11:14.656,2025-12-29 09:11:13.767,0,50,0,Batch003_2025-12-29_10min.txt,697,10,55657,37.09,3600.889,0.8890000000001237
CB100-2597697,CB100-2597697,2025-12-29 09:11:13.972,2025-12-29 10:11:14.892,2025-12-29 09:11:13.972,0,50,0,Batch003_2025-12-29_10min.txt,697,10,55663,37.09,3600.92,0.9200000000000728
CB100-2597697,CB100-2597697,2025-12-29 09:11:14.177,2025-12-29 10:11:15.076,2025-12-29 09:11:14.177,0,49,0,Batch003_2025-12-29_10min.txt,697,10,55665,37.09,3600.899,0.8989999999998872
CB100-2597697,CB100-2597697,2025-12-29 09:11:14.382,2025-12-29 10:11:15.315,2025-12-29 09:11:14.382,0,49,0,Batch003_2025-12-29_10min.txt,697,10,55671,37.09,3600.933,0.9329999999999927
CB100-2597697,CB100-2597697,2025-12-29 09:11:14.587,2025-12-29 10:11:15.498,2025-12-29 09:11:14.587,0,51,0,Batch003_2025-12-29_10min.txt,697,10,55673,37.09,3600.911,0.9110000000000582
CB100-2597697,CB100-2597697,2025-12-29 09:11:14.792,2025-12-29 10:11:15.733,2025-12-29 09:11:14.792,0,50,0,Batch003_2025-12-29_10min.txt,697,10,55679,37.09,3600.941,0.9409999999998035
CB100-2597697,CB100-2597697,2025-12-29 09:11:14.997,2025-12-29 10:11:15.975,2025-12-29 09:11:14.997,1,49,0,Batch003_2025-12-29_10min.txt,697,10,55683,37.09,3600.978,0.9780000000000655
CB100-2597697,CB100-2597697,2025-12-29 09:11:15.203,2025-12-29 10:11:16.154,2025-12-29 09:11:15.203,0,50,0,Batch003_2025-12-29_10min.txt,697,10,55688,37.09,3600.951,0.9510000000000218
CB100-2597697,CB100-2597697,2025-12-29 09:11:15.408,2025-12-29 10:11:16.337,2025-12-29 09:11:15.408,0,49,0,Batch003_2025-12-29_10min.txt,697,10,55690,37.09,3600.929,0.9290000000000873
CB100-2597697,CB100-2597697,2025-12-29 09:11:15.613,2025-12-29 10:11:16.574,2025-12-29 09:11:15.613,0,50,0,Batch003_2025-12-29_10min.txt,697,10,55696,37.09,3600.961,0.9609999999997854
CB100-2597697,CB100-2597697,2025-12-29 09:11:15.818,2025-12-29 10:11:16.756,2025-12-29 09:11:15.818,0,50,0,Batch003_2025-12-29_10min.txt,697,10,55698,37.09,3600.938,0.9380000000001019
CB100-2597697,CB100-2597697,2025-12-29 09:11:16.023,2025-12-29 10:11:16.997,2025-12-29 09:11:16.023,0,50,0,Batch003_2025-12-29_10min.txt,697,10,55704,37.09,3600.974,0.9740000000001601
