device_uid,dosimeter_label,captured_at,log_time,created_at,pulse_count,charge_count,adc_value,source_file,dosimeter_num,monitoring_session_id,id,temperature_c,lag_seconds_raw,lag_seconds
CB100-2602050,CB100-2602050,2025-12-29 09:37:05.506,2025-12-29 10:37:06.339,2025-12-29 09:37:05.506,0,65,0,Batch004_2025-12-29_10min.txt,50,20,80477,36.65,3600.833,0.8330000000000837
CB100-2602050,CB100-2602050,2025-12-29 09:37:05.715,2025-12-29 10:37:06.577,2025-12-29 09:37:05.715,0,65,0,Batch004_2025-12-29_10min.txt,50,20,80483,36.65,3600.862,0.86200000000008
CB100-2602050,CB100-2602050,2025-12-29 09:37:05.924,2025-12-29 10:37:06.754,2025-12-29 09:37:05.924,0,66,0,Batch004_2025-12-29_10min.txt,50,20,80486,36.65,3600.83,0.8299999999999272
CB100-2602050,CB100-2602050,2025-12-29 09:37:06.133,2025-12-29 10:37:07.002,2025-12-29 09:37:06.133,0,66,0,Batch004_2025-12-29_10min.txt,50,20,80491,36.65,3600.869,0.8690000000001419
CB100-2602050,CB100-2602050,2025-12-29 09:37:06.341,2025-12-29 10:37:07.187,2025-12-29 09:37:06.341,0,66,0,Batch004_2025-12-29_10min.txt,50,20,80495,36.65,3600.846,0.8460000000000036
CB100-2602050,CB100-2602050,2025-12-29 09:37:06.550,2025-12-29 10:37:07.425,2025-12-29 09:37:06.550,0,65,0,Batch004_2025-12-29_10min.txt,50,20,80499,36.65,3600.875,0.875
CB100-2602050,CB100-2602050,2025-12-29 09:37:06.759,2025-12-29 10:37:07.662,2025-12-29 09:37:06.759,0,65,0,Batch004_2025-12-29_10min.txt,50,20,80503,36.65,3600.903,0.9029999999997926
CB100-2602050,CB100-2602050,2025-12-29 09:37:06.968,2025-12-29 10:37:07.836,2025-12-29 09:37:06.968,0,66,0,Batch004_2025-12-29_10min.txt,50,20,80506,36.65,3600.868,0.8679999999999382
CB100-2602050,CB100-2602050,2025-12-29 09:37:07.176,2025-12-29 10:37:08.010,2025-12-29 09:37:07.176,0,65,0,Batch004_2025-12-29_10min.txt,50,20,80510,36.65,3600.834,0.8339999999998327
CB100-2602050,CB100-2602050,2025-12-29 09:37:07.385,2025-12-29 10:37:08.265,2025-12-29 09:37:07.385,0,64,0,Batch004_2025-12-29_10min.txt,50,20,80515,36.65,3600.88,0.8800000000001091
CB100-2602050,CB100-2602050,2025-12-29 09:37:07.594,2025-12-29 10:37:08.443,2025-12-29 09:37:07.594,0,66,0,Batch004_2025-12-29_10min.txt,50,20,80517,36.65,3600.849,0.8490000000001601
CB100-2602050,CB100-2602050,2025-12-29 09:37:07.803,2025-12-29 10:37:08.680,2025-12-29 09:37:07.803,0,65,0,Batch004_2025-12-29_10min.txt,50,20,80522,36.65,3600.877,0.8769999999999527
CB100-2602050,CB100-2602050,2025-12-29 09:37:08.012,2025-12-29 10:37:08.986,2025-12-29 09:37:08.012,0,66,0,Batch004_2025-12-29_10min.txt,50,20,80527,36.65,3600.974,0.9740000000001601
CB100-2602050,CB100-2602050,2025-12-29 09:37:08.220,2025-12-29 10:37:09.154,2025-12-29 09:37:08.220,0,65,0,Batch004_2025-12-29_10min.txt,50,20,80531,36.65,3600.934,0.9340000000001965
CB100-2602050,CB100-2602050,2025-12-29 09:37:08.429,2025-12-29 10:37:09.282,2025-12-29 09:37:08.429,0,65,0,Batch004_2025-12-29_10min.txt,50,20,80534,36.65,3600.853,0.8530000000000655
CB100-2602050,CB100-2602050,2025-12-29 09:37:08.638,2025-12-29 10:37:09.520,2025-12-29 09:37:08.638,0,66,0,Batch004_2025-12-29_10min.txt,50,20,80539,36.65,3600.882,0.8820000000000618
CB100-2602050,CB100-2602050,2025-12-29 09:37:08.846,2025-12-29 10:37:09.698,2025-12-29 09:37:08.846,0,65,0,Batch004_2025-12-29_10min.txt,50,20,80542,36.65,3600.852,0.8519999999998618
CB100-2602050,CB100-2602050,2025-12-29 09:37:09.055,2025-12-29 10:37:09.998,2025-12-29 09:37:09.055,0,66,0,Batch004_2025-12-29_10min.txt,50,20,80547,36.65,3600.943,0.943000000000211
CB100-2602050,CB100-2602050,2025-12-29 09:37:09.264,2025-12-29 10:37:10.171,2025-12-29 09:37:09.264,0,64,0,Batch004_2025-12-29_10min.txt,50,20,80551,36.65,3600.907,0.9070000000001528
CB100-2602050,CB100-2602050,2025-12-29 09:37:09.473,2025-12-29 10:37:10.362,2025-12-29 09:37:09.473,0,66,0,Batch004_2025-12-29_10min.txt,50,20,80554,36.65,3600.889,0.8890000000001237
CB100-2602050,CB100-2602050,2025-12-29 09:37:09.681,2025-12-29 10:37:10.600,2025-12-29 09:37:09.681,0,65,0,Batch004_2025-12-29_10min.txt,50,20,80559,36.65,3600.919,0.918999999999869
CB100-2602050,CB100-2602050,2025-12-29 09:37:09.890,2025-12-29 10:37:10.776,2025-12-29 09:37:09.890,0,67,0,Batch004_2025-12-29_10min.txt,50,20,80562,36.65,3600.886,0.8859999999999673
CB100-2602050,CB100-2602050,2025-12-29 09:37:10.099,2025-12-29 10:37:11.013,2025-12-29 09:37:10.099,0,66,0,Batch004_2025-12-29_10min.txt,50,20,80567,36.65,3600.914,0.9140000000002146
CB100-2602050,CB100-2602050,2025-12-29 09:37:10.308,2025-12-29 10:37:11.264,2025-12-29 09:37:10.308,0,65,0,Batch004_2025-12-29_10min.txt,50,20,80571,36.65,3600.956,0.956000000000131
CB100-2602050,CB100-2602050,2025-12-29 09:37:10.516,2025-12-29 10:37:11.501,2025-12-29 09:37:10.516,1,66,0,Batch004_2025-12-29_10min.txt,50,20,80575,36.65,3600.985,0.9850000000001273
CB100-2602050,CB100-2602050,2025-12-29 09:37:10.725,2025-12-29 10:37:11.623,2025-12-29 09:37:10.725,0,65,0,Batch004_2025-12-29_10min.txt,50,20,80578,36.65,3600.898,0.8980000000001382
CB100-2602050,CB100-2602050,2025-12-29 09:37:10.934,2025-12-29 10:37:11.867,2025-12-29 09:37:10.934,0,65,0,Batch004_2025-12-29_10min.txt,50,20,80583,36.65,3600.933,0.9329999999999927
CB100-2602050,CB100-2602050,2025-12-29 09:37:11.142,2025-12-29 10:37:12.037,2025-12-29 09:37:11.142,0,66,0,Batch004_2025-12-29_10min.txt,50,20,80586,36.65,3600.895,0.8949999999999818
CB100-2602050,CB100-2602050,2025-12-29 09:37:11.351,2025-12-29 10:37:12.277,2025-12-29 09:37:11.351,0,65,0,Batch004_2025-12-29_10min.txt,50,20,80591,36.65,3600.926,0.9259999999999309
CB100-2602050,CB100-2602050,2025-12-29 09:37:11.560,2025-12-29 10:37:12.465,2025-12-29 09:37:11.560,0,66,0,Batch004_2025-12-29_10min.txt,50,20,80594,36.65,3600.905,0.9050000000002001
CB100-2602050,CB100-2602050,2025-12-29 09:37:11.768,2025-12-29 10:37:12.705,2025-12-29 09:37:11.768,0,66,0,Batch004_2025-12-29_10min.txt,50,20,80598,36.65,3600.937,0.9369999999998981
CB100-2602050,CB100-2602050,2025-12-29 09:37:11.977,2025-12-29 10:37:12.885,2025-12-29 09:37:11.977,0,66,0,Batch004_2025-12-29_10min.txt,50,20,80602,36.65,3600.908,0.9079999999999018
CB100-2602050,CB100-2602050,2025-12-29 09:37:12.186,2025-12-29 10:37:13.181,2025-12-29 09:37:12.186,0,65,0,Batch004_2025-12-29_10min.txt,50,20,80608,36.65,3600.995,0.9949999999998909
CB100-2602050,CB100-2602050,2025-12-29 09:37:12.394,2025-12-29 10:37:13.304,2025-12-29 09:37:12.394,0,66,0,Batch004_2025-12-29_10min.txt,50,20,80610,36.65,3600.91,0.9099999999998545
CB100-2602050,CB100-2602050,2025-12-29 09:37:12.603,2025-12-29 10:37:13.532,2025-12-29 09:37:12.603,0,66,0,Batch004_2025-12-29_10min.txt,50,20,80615,36.65,3600.929,0.9290000000000873
CB100-2602050,CB100-2602050,2025-12-29 09:37:12.812,2025-12-29 10:37:13.722,2025-12-29 09:37:12.812,0,66,0,Batch004_2025-12-29_10min.txt,50,20,80618,36.65,3600.91,0.9099999999998545
CB100-2602050,CB100-2602050,2025-12-29 09:37:13.021,2025-12-29 10:37:13.963,2025-12-29 09:37:13.021,0,65,0,Batch004_2025-12-29_10min.txt,50,20,80622,36.65,3600.942,0.9420000000000073
CB100-2602050,CB100-2602050,2025-12-29 09:37:13.229,2025-12-29 10:37:14.146,2025-12-29 09:37:13.229,0,66,0,Batch004_2025-12-29_10min.txt,50,20,80626,36.65,3600.917,0.9169999999999163
CB100-2602050,CB100-2602050,2025-12-29 09:37:13.438,2025-12-29 10:37:14.442,2025-12-29 09:37:13.438,0,65,0,Batch004_2025-12-29_10min.txt,50,20,80632,36.65,3601.004,1.0039999999999054
CB100-2602050,CB100-2602050,2025-12-29 09:37:13.647,2025-12-29 10:37:14.559,2025-12-29 09:37:13.647,0,66,0,Batch004_2025-12-29_10min.txt,50,20,80634,36.65,3600.912,0.9119999999998072
CB100-2602050,CB100-2602050,2025-12-29 09:37:13.856,2025-12-29 10:37:14.916,2025-12-29 09:37:13.856,0,65,0,Batch004_2025-12-29_10min.txt,50,20,80641,36.65,3601.06,1.0599999999999454
CB100-2602050,CB100-2602050,2025-12-29 09:37:14.064,2025-12-29 10:37:14.979,2025-12-29 09:37:14.064,0,66,0,Batch004_2025-12-29_10min.txt,50,20,80642,36.65,3600.915,0.9149999999999636
CB100-2602050,CB100-2602050,2025-12-29 09:37:14.273,2025-12-29 10:37:15.216,2025-12-29 09:37:14.273,0,66,0,Batch004_2025-12-29_10min.txt,50,20,80647,36.65,3600.943,0.943000000000211
