device_uid,dosimeter_label,captured_at,log_time,created_at,pulse_count,charge_count,adc_value,source_file,dosimeter_num,monitoring_session_id,id,temperature_c,lag_seconds_raw,lag_seconds
CB100-2595836,CB100-2595836,2025-12-26 12:23:16.545,2025-12-26 13:23:16.982,2025-12-26 12:23:16.545,0,78,0,Batch001_2025-12-26_10min.txt,836,4,4,44.32,3600.437,0.43699999999989814
CB100-2595836,CB100-2595836,2025-12-26 12:23:16.752,2025-12-26 13:23:17.164,2025-12-26 12:23:16.752,0,77,0,Batch001_2025-12-26_10min.txt,836,4,8,44.32,3600.412,0.4119999999998072
CB100-2595836,CB100-2595836,2025-12-26 12:23:16.959,2025-12-26 13:23:17.401,2025-12-26 12:23:16.959,0,77,0,Batch001_2025-12-26_10min.txt,836,4,12,44.32,3600.442,0.4420000000000073
CB100-2595836,CB100-2595836,2025-12-26 12:23:17.166,2025-12-26 13:23:17.576,2025-12-26 12:23:17.166,0,77,0,Batch001_2025-12-26_10min.txt,836,4,16,44.32,3600.41,0.4099999999998545
CB100-2595836,CB100-2595836,2025-12-26 12:23:17.373,2025-12-26 13:23:17.820,2025-12-26 12:23:17.373,0,78,0,Batch001_2025-12-26_10min.txt,836,4,20,44.32,3600.447,0.4470000000001164
CB100-2595836,CB100-2595836,2025-12-26 12:23:17.580,2025-12-26 13:23:18.061,2025-12-26 12:23:17.580,0,77,0,Batch001_2025-12-26_10min.txt,836,4,24,44.32,3600.481,0.4810000000002219
CB100-2595836,CB100-2595836,2025-12-26 12:23:17.786,2025-12-26 13:23:18.233,2025-12-26 12:23:17.786,0,77,0,Batch001_2025-12-26_10min.txt,836,4,28,44.32,3600.447,0.4470000000001164
CB100-2595836,CB100-2595836,2025-12-26 12:23:17.993,2025-12-26 13:23:18.423,2025-12-26 12:23:17.993,0,77,0,Batch001_2025-12-26_10min.txt,836,4,32,44.32,3600.43,0.4299999999998363
CB100-2595836,CB100-2595836,2025-12-26 12:23:18.200,2025-12-26 13:23:18.662,2025-12-26 12:23:18.200,0,76,0,Batch001_2025-12-26_10min.txt,836,4,36,44.32,3600.462,0.4619999999999891
CB100-2595836,CB100-2595836,2025-12-26 12:23:18.407,2025-12-26 13:23:18.840,2025-12-26 12:23:18.407,0,78,0,Batch001_2025-12-26_10min.txt,836,4,40,44.32,3600.433,0.4329999999999927
CB100-2595836,CB100-2595836,2025-12-26 12:23:18.614,2025-12-26 13:23:19.078,2025-12-26 12:23:18.614,0,78,0,Batch001_2025-12-26_10min.txt,836,4,44,44.32,3600.464,0.4639999999999418
