device_uid,dosimeter_label,captured_at,log_time,created_at,pulse_count,charge_count,adc_value,source_file,dosimeter_num,monitoring_session_id,id,temperature_c,lag_seconds_raw,lag_seconds
CB100-2597693,CB100-2597693,2025-12-29 10:03:16.637,2025-12-29 11:03:17.471,2025-12-29 10:03:16.637,0,72,0,Batch005_2025-12-29_10min.txt,693,9,104246,42.69,3600.834,0.8339999999998327
CB100-2597693,CB100-2597693,2025-12-29 10:03:16.845,2025-12-29 11:03:17.731,2025-12-29 10:03:16.845,0,71,0,Batch005_2025-12-29_10min.txt,693,9,104249,42.69,3600.886,0.8859999999999673
CB100-2597693,CB100-2597693,2025-12-29 10:03:17.052,2025-12-29 11:03:17.898,2025-12-29 10:03:17.052,0,70,0,Batch005_2025-12-29_10min.txt,693,9,104254,42.69,3600.846,0.8460000000000036
CB100-2597693,CB100-2597693,2025-12-29 10:03:17.259,2025-12-29 11:03:18.139,2025-12-29 10:03:17.259,1,71,0,Batch005_2025-12-29_10min.txt,693,9,104259,42.69,3600.88,0.8800000000001091
CB100-2597693,CB100-2597693,2025-12-29 10:03:17.466,2025-12-29 11:03:18.320,2025-12-29 10:03:17.466,0,71,0,Batch005_2025-12-29_10min.txt,693,9,104262,42.69,3600.854,0.8539999999998145
CB100-2597693,CB100-2597693,2025-12-29 10:03:17.673,2025-12-29 11:03:18.560,2025-12-29 10:03:17.673,0,70,0,Batch005_2025-12-29_10min.txt,693,9,104267,42.69,3600.887,0.887000000000171
CB100-2597693,CB100-2597693,2025-12-29 10:03:17.880,2025-12-29 11:03:18.739,2025-12-29 10:03:17.880,0,69,0,Batch005_2025-12-29_10min.txt,693,9,104270,42.69,3600.859,0.8589999999999236
CB100-2597693,CB100-2597693,2025-12-29 10:03:18.087,2025-12-29 11:03:18.978,2025-12-29 10:03:18.087,0,70,0,Batch005_2025-12-29_10min.txt,693,9,104275,42.69,3600.891,0.8910000000000764
CB100-2597693,CB100-2597693,2025-12-29 10:03:18.294,2025-12-29 11:03:19.156,2025-12-29 10:03:18.294,0,71,0,Batch005_2025-12-29_10min.txt,693,9,104278,42.69,3600.862,0.86200000000008
CB100-2597693,CB100-2597693,2025-12-29 10:03:18.502,2025-12-29 11:03:19.395,2025-12-29 10:03:18.502,0,71,0,Batch005_2025-12-29_10min.txt,693,9,104283,42.69,3600.893,0.8930000000000291
CB100-2597693,CB100-2597693,2025-12-29 10:03:18.709,2025-12-29 11:03:19.578,2025-12-29 10:03:18.709,0,71,0,Batch005_2025-12-29_10min.txt,693,9,104286,42.69,3600.869,0.8690000000001419
CB100-2597693,CB100-2597693,2025-12-29 10:03:18.916,2025-12-29 11:03:19.819,2025-12-29 10:03:18.916,0,70,0,Batch005_2025-12-29_10min.txt,693,9,104290,42.69,3600.903,0.9029999999997926
CB100-2597693,CB100-2597693,2025-12-29 10:03:19.123,2025-12-29 11:03:19.999,2025-12-29 10:03:19.123,0,71,0,Batch005_2025-12-29_10min.txt,693,9,104295,42.69,3600.876,0.8760000000002037
CB100-2597693,CB100-2597693,2025-12-29 10:03:19.331,2025-12-29 11:03:20.240,2025-12-29 10:03:19.331,0,70,0,Batch005_2025-12-29_10min.txt,693,9,104298,42.69,3600.909,0.9090000000001055
CB100-2597693,CB100-2597693,2025-12-29 10:03:19.538,2025-12-29 11:03:20.420,2025-12-29 10:03:19.538,0,71,0,Batch005_2025-12-29_10min.txt,693,9,104301,42.69,3600.882,0.8820000000000618
CB100-2597693,CB100-2597693,2025-12-29 10:03:19.745,2025-12-29 11:03:20.655,2025-12-29 10:03:19.745,0,71,0,Batch005_2025-12-29_10min.txt,693,9,104307,42.69,3600.91,0.9099999999998545
CB100-2597693,CB100-2597693,2025-12-29 10:03:19.952,2025-12-29 11:03:20.830,2025-12-29 10:03:19.952,0,69,0,Batch005_2025-12-29_10min.txt,693,9,104310,42.69,3600.878,0.8780000000001564
CB100-2597693,CB100-2597693,2025-12-29 10:03:20.160,2025-12-29 11:03:21.080,2025-12-29 10:03:20.160,0,70,0,Batch005_2025-12-29_10min.txt,693,9,104315,42.69,3600.92,0.9200000000000728
CB100-2597693,CB100-2597693,2025-12-29 10:03:20.367,2025-12-29 11:03:21.259,2025-12-29 10:03:20.367,0,71,0,Batch005_2025-12-29_10min.txt,693,9,104319,42.69,3600.892,0.8919999999998254
CB100-2597693,CB100-2597693,2025-12-29 10:03:20.574,2025-12-29 11:03:21.501,2025-12-29 10:03:20.574,0,70,0,Batch005_2025-12-29_10min.txt,693,9,104323,42.69,3600.927,0.9270000000001346
CB100-2597693,CB100-2597693,2025-12-29 10:03:20.781,2025-12-29 11:03:21.680,2025-12-29 10:03:20.781,0,71,0,Batch005_2025-12-29_10min.txt,693,9,104326,42.69,3600.899,0.8989999999998872
CB100-2597693,CB100-2597693,2025-12-29 10:03:20.988,2025-12-29 11:03:21.921,2025-12-29 10:03:20.988,0,70,0,Batch005_2025-12-29_10min.txt,693,9,104330,42.69,3600.933,0.9329999999999927
CB100-2597693,CB100-2597693,2025-12-29 10:03:21.196,2025-12-29 11:03:22.099,2025-12-29 10:03:21.196,0,71,0,Batch005_2025-12-29_10min.txt,693,9,104335,42.69,3600.903,0.9029999999997926
CB100-2597693,CB100-2597693,2025-12-29 10:03:21.403,2025-12-29 11:03:22.337,2025-12-29 10:03:21.403,0,70,0,Batch005_2025-12-29_10min.txt,693,9,104339,42.69,3600.934,0.9340000000001965
CB100-2597693,CB100-2597693,2025-12-29 10:03:21.610,2025-12-29 11:03:22.519,2025-12-29 10:03:21.610,0,71,0,Batch005_2025-12-29_10min.txt,693,9,104343,42.69,3600.909,0.9090000000001055
CB100-2597693,CB100-2597693,2025-12-29 10:03:21.817,2025-12-29 11:03:22.758,2025-12-29 10:03:21.817,0,70,0,Batch005_2025-12-29_10min.txt,693,9,104347,42.69,3600.941,0.9409999999998035
CB100-2597693,CB100-2597693,2025-12-29 10:03:22.024,2025-12-29 11:03:22.930,2025-12-29 10:03:22.024,0,69,0,Batch005_2025-12-29_10min.txt,693,9,104351,42.69,3600.906,0.9059999999999491
CB100-2597693,CB100-2597693,2025-12-29 10:03:22.232,2025-12-29 11:03:23.180,2025-12-29 10:03:22.232,0,71,0,Batch005_2025-12-29_10min.txt,693,9,104355,42.69,3600.948,0.9479999999998654
CB100-2597693,CB100-2597693,2025-12-29 10:03:22.439,2025-12-29 11:03:23.358,2025-12-29 10:03:22.439,0,69,0,Batch005_2025-12-29_10min.txt,693,9,104359,42.69,3600.919,0.918999999999869
CB100-2597693,CB100-2597693,2025-12-29 10:03:22.646,2025-12-29 11:03:23.597,2025-12-29 10:03:22.646,0,72,0,Batch005_2025-12-29_10min.txt,693,9,104362,42.69,3600.951,0.9510000000000218
CB100-2597693,CB100-2597693,2025-12-29 10:03:22.853,2025-12-29 11:03:23.780,2025-12-29 10:03:22.853,0,70,0,Batch005_2025-12-29_10min.txt,693,9,104367,42.69,3600.927,0.9270000000001346
CB100-2597693,CB100-2597693,2025-12-29 10:03:23.060,2025-12-29 11:03:24.019,2025-12-29 10:03:23.060,0,72,0,Batch005_2025-12-29_10min.txt,693,9,104371,42.69,3600.959,0.9589999999998327
CB100-2597693,CB100-2597693,2025-12-29 10:03:23.268,2025-12-29 11:03:24.185,2025-12-29 10:03:23.268,0,71,0,Batch005_2025-12-29_10min.txt,693,9,104375,42.69,3600.917,0.9169999999999163
CB100-2597693,CB100-2597693,2025-12-29 10:03:23.475,2025-12-29 11:03:24.439,2025-12-29 10:03:23.475,0,70,0,Batch005_2025-12-29_10min.txt,693,9,104379,42.69,3600.964,0.9639999999999418
CB100-2597693,CB100-2597693,2025-12-29 10:03:23.682,2025-12-29 11:03:24.615,2025-12-29 10:03:23.682,0,70,0,Batch005_2025-12-29_10min.txt,693,9,104383,42.69,3600.933,0.9329999999999927
CB100-2597693,CB100-2597693,2025-12-29 10:03:23.889,2025-12-29 11:03:24.799,2025-12-29 10:03:23.889,0,70,0,Batch005_2025-12-29_10min.txt,693,9,104386,42.69,3600.91,0.9099999999998545
CB100-2597693,CB100-2597693,2025-12-29 10:03:24.096,2025-12-29 11:03:25.039,2025-12-29 10:03:24.096,0,70,0,Batch005_2025-12-29_10min.txt,693,9,104391,42.69,3600.943,0.943000000000211
CB100-2597693,CB100-2597693,2025-12-29 10:03:24.303,2025-12-29 11:03:25.218,2025-12-29 10:03:24.303,0,71,0,Batch005_2025-12-29_10min.txt,693,9,104392,42.69,3600.915,0.9149999999999636
CB100-2597693,CB100-2597693,2025-12-29 10:03:24.511,2025-12-29 11:03:25.456,2025-12-29 10:03:24.511,0,70,0,Batch005_2025-12-29_10min.txt,693,9,104399,42.69,3600.945,0.9450000000001637
CB100-2597693,CB100-2597693,2025-12-29 10:03:24.718,2025-12-29 11:03:25.640,2025-12-29 10:03:24.718,0,71,0,Batch005_2025-12-29_10min.txt,693,9,104401,42.69,3600.922,0.9220000000000255
CB100-2597693,CB100-2597693,2025-12-29 10:03:24.925,2025-12-29 11:03:25.881,2025-12-29 10:03:24.925,0,72,0,Batch005_2025-12-29_10min.txt,693,9,104407,42.69,3600.956,0.956000000000131
CB100-2597693,CB100-2597693,2025-12-29 10:03:25.132,2025-12-29 11:03:26.047,2025-12-29 10:03:25.132,0,71,0,Batch005_2025-12-29_10min.txt,693,9,104409,42.69,3600.915,0.9149999999999636
CB100-2597693,CB100-2597693,2025-12-29 10:03:25.339,2025-12-29 11:03:26.299,2025-12-29 10:03:25.339,0,70,0,Batch005_2025-12-29_10min.txt,693,9,104415,42.69,3600.96,0.9600000000000364
CB100-2597693,CB100-2597693,2025-12-29 10:03:25.547,2025-12-29 11:03:26.586,2025-12-29 10:03:25.547,0,71,0,Batch005_2025-12-29_10min.txt,693,9,104419,42.69,3601.039,1.0390000000002146
CB100-2597693,CB100-2597693,2025-12-29 10:03:25.754,2025-12-29 11:03:26.719,2025-12-29 10:03:25.754,0,70,0,Batch005_2025-12-29_10min.txt,693,9,104423,42.69,3600.965,0.9650000000001455
CB100-2597693,CB100-2597693,2025-12-29 10:03:25.961,2025-12-29 11:03:26.888,2025-12-29 10:03:25.961,0,70,0,Batch005_2025-12-29_10min.txt,693,9,104426,42.69,3600.927,0.9270000000001346
CB100-2597693,CB100-2597693,2025-12-29 10:03:26.168,2025-12-29 11:03:27.139,2025-12-29 10:03:26.168,0,69,0,Batch005_2025-12-29_10min.txt,693,9,104431,42.69,3600.971,0.9710000000000036
CB100-2597693,CB100-2597693,2025-12-29 10:03:26.375,2025-12-29 11:03:27.321,2025-12-29 10:03:26.375,0,71,0,Batch005_2025-12-29_10min.txt,693,9,104434,42.69,3600.946,0.9459999999999127
CB100-2597693,CB100-2597693,2025-12-29 10:03:26.583,2025-12-29 11:03:27.560,2025-12-29 10:03:26.583,0,69,0,Batch005_2025-12-29_10min.txt,693,9,104439,42.69,3600.977,0.9769999999998618
CB100-2597693,CB100-2597693,2025-12-29 10:03:26.790,2025-12-29 11:03:27.800,2025-12-29 10:03:26.790,0,71,0,Batch005_2025-12-29_10min.txt,693,9,104442,42.69,3601.01,1.0100000000002183
