device_uid,dosimeter_label,captured_at,log_time,created_at,pulse_count,charge_count,adc_value,source_file,dosimeter_num,monitoring_session_id,id,temperature_c,lag_seconds_raw,lag_seconds
CB100-2598888,CB100-2598888,2025-12-29 10:03:16.222,2025-12-29 11:03:17.471,2025-12-29 10:03:16.222,0,56,0,Batch005_2025-12-29_10min.txt,888,14,104244,35.85,3601.249,1.2489999999997963
CB100-2598888,CB100-2598888,2025-12-29 10:03:16.426,2025-12-29 11:03:17.731,2025-12-29 10:03:16.426,0,57,0,Batch005_2025-12-29_10min.txt,888,14,104248,35.85,3601.305,1.3049999999998363
CB100-2598888,CB100-2598888,2025-12-29 10:03:16.630,2025-12-29 11:03:17.892,2025-12-29 10:03:16.630,0,57,0,Batch005_2025-12-29_10min.txt,888,14,104252,35.85,3601.262,1.262000000000171
CB100-2598888,CB100-2598888,2025-12-29 10:03:16.834,2025-12-29 11:03:18.134,2025-12-29 10:03:16.834,0,57,0,Batch005_2025-12-29_10min.txt,888,14,104257,35.85,3601.3,1.300000000000182
CB100-2598888,CB100-2598888,2025-12-29 10:03:17.038,2025-12-29 11:03:18.308,2025-12-29 10:03:17.038,0,57,0,Batch005_2025-12-29_10min.txt,888,14,104260,35.85,3601.27,1.2699999999999818
CB100-2598888,CB100-2598888,2025-12-29 10:03:17.242,2025-12-29 11:03:18.560,2025-12-29 10:03:17.242,0,58,0,Batch005_2025-12-29_10min.txt,888,14,104265,35.85,3601.318,1.318000000000211
CB100-2598888,CB100-2598888,2025-12-29 10:03:17.447,2025-12-29 11:03:18.731,2025-12-29 10:03:17.447,0,56,0,Batch005_2025-12-29_10min.txt,888,14,104269,35.85,3601.284,1.2840000000001055
CB100-2598888,CB100-2598888,2025-12-29 10:03:17.651,2025-12-29 11:03:18.964,2025-12-29 10:03:17.651,0,57,0,Batch005_2025-12-29_10min.txt,888,14,104273,35.85,3601.313,1.3130000000001019
CB100-2598888,CB100-2598888,2025-12-29 10:03:17.855,2025-12-29 11:03:19.214,2025-12-29 10:03:17.855,0,58,0,Batch005_2025-12-29_10min.txt,888,14,104279,35.85,3601.359,1.3589999999999236
CB100-2598888,CB100-2598888,2025-12-29 10:03:18.059,2025-12-29 11:03:19.395,2025-12-29 10:03:18.059,0,58,0,Batch005_2025-12-29_10min.txt,888,14,104282,35.85,3601.336,1.3359999999997854
CB100-2598888,CB100-2598888,2025-12-29 10:03:18.263,2025-12-29 11:03:19.634,2025-12-29 10:03:18.263,0,58,0,Batch005_2025-12-29_10min.txt,888,14,104287,35.85,3601.371,1.3710000000000946
CB100-2598888,CB100-2598888,2025-12-29 10:03:18.467,2025-12-29 11:03:19.816,2025-12-29 10:03:18.467,0,58,0,Batch005_2025-12-29_10min.txt,888,14,104289,35.85,3601.349,1.34900000000016
CB100-2598888,CB100-2598888,2025-12-29 10:03:18.671,2025-12-29 11:03:19.986,2025-12-29 10:03:18.671,0,57,0,Batch005_2025-12-29_10min.txt,888,14,104293,35.85,3601.315,1.3150000000000546
CB100-2598888,CB100-2598888,2025-12-29 10:03:18.875,2025-12-29 11:03:20.288,2025-12-29 10:03:18.875,0,57,0,Batch005_2025-12-29_10min.txt,888,14,104299,35.85,3601.413,1.413000000000011
CB100-2598888,CB100-2598888,2025-12-29 10:03:19.079,2025-12-29 11:03:20.416,2025-12-29 10:03:19.079,0,57,0,Batch005_2025-12-29_10min.txt,888,14,104303,35.85,3601.337,1.336999999999989
CB100-2598888,CB100-2598888,2025-12-29 10:03:19.283,2025-12-29 11:03:20.596,2025-12-29 10:03:19.283,0,58,0,Batch005_2025-12-29_10min.txt,888,14,104304,35.85,3601.313,1.3130000000001019
CB100-2598888,CB100-2598888,2025-12-29 10:03:19.487,2025-12-29 11:03:20.893,2025-12-29 10:03:19.487,0,57,0,Batch005_2025-12-29_10min.txt,888,14,104311,35.85,3601.406,1.405999999999949
CB100-2598888,CB100-2598888,2025-12-29 10:03:19.691,2025-12-29 11:03:21.069,2025-12-29 10:03:19.691,0,58,0,Batch005_2025-12-29_10min.txt,888,14,104314,35.85,3601.378,1.3780000000001564
CB100-2598888,CB100-2598888,2025-12-29 10:03:19.895,2025-12-29 11:03:21.195,2025-12-29 10:03:19.895,0,57,0,Batch005_2025-12-29_10min.txt,888,14,104316,35.85,3601.3,1.300000000000182
CB100-2598888,CB100-2598888,2025-12-29 10:03:20.099,2025-12-29 11:03:21.434,2025-12-29 10:03:20.099,0,58,0,Batch005_2025-12-29_10min.txt,888,14,104320,35.85,3601.335,1.3350000000000364
CB100-2598888,CB100-2598888,2025-12-29 10:03:20.303,2025-12-29 11:03:21.614,2025-12-29 10:03:20.303,0,57,0,Batch005_2025-12-29_10min.txt,888,14,104324,35.85,3601.311,1.3110000000001492
CB100-2598888,CB100-2598888,2025-12-29 10:03:20.507,2025-12-29 11:03:21.850,2025-12-29 10:03:20.507,0,57,0,Batch005_2025-12-29_10min.txt,888,14,104328,35.85,3601.343,1.3429999999998472
CB100-2598888,CB100-2598888,2025-12-29 10:03:20.711,2025-12-29 11:03:22.027,2025-12-29 10:03:20.711,0,58,0,Batch005_2025-12-29_10min.txt,888,14,104332,35.85,3601.316,1.3159999999998035
CB100-2598888,CB100-2598888,2025-12-29 10:03:20.915,2025-12-29 11:03:22.263,2025-12-29 10:03:20.915,0,58,0,Batch005_2025-12-29_10min.txt,888,14,104336,35.85,3601.348,1.3479999999999563
CB100-2598888,CB100-2598888,2025-12-29 10:03:21.119,2025-12-29 11:03:22.509,2025-12-29 10:03:21.119,0,57,0,Batch005_2025-12-29_10min.txt,888,14,104341,35.85,3601.39,1.3899999999998727
CB100-2598888,CB100-2598888,2025-12-29 10:03:21.323,2025-12-29 11:03:22.695,2025-12-29 10:03:21.323,0,59,0,Batch005_2025-12-29_10min.txt,888,14,104344,35.85,3601.372,1.3719999999998436
