device_uid,dosimeter_label,captured_at,log_time,created_at,pulse_count,charge_count,adc_value,source_file,dosimeter_num,monitoring_session_id,id,temperature_c,lag_seconds_raw,lag_seconds
CB100-2561464,CB100-2561464,2025-12-29 09:37:05.414,2025-12-29 10:37:06.465,2025-12-29 09:37:05.414,0,79,0,Batch004_2025-12-29_10min.txt,464,2,80479,36.51,3601.051,1.0509999999999309
CB100-2561464,CB100-2561464,2025-12-29 09:37:05.623,2025-12-29 10:37:06.522,2025-12-29 09:37:05.623,0,77,0,Batch004_2025-12-29_10min.txt,464,2,80482,36.51,3600.899,0.8989999999998872
CB100-2561464,CB100-2561464,2025-12-29 09:37:05.832,2025-12-29 10:37:06.768,2025-12-29 09:37:05.832,0,77,0,Batch004_2025-12-29_10min.txt,464,2,80487,36.51,3600.936,0.9360000000001492
CB100-2561464,CB100-2561464,2025-12-29 09:37:06.041,2025-12-29 10:37:06.947,2025-12-29 09:37:06.041,0,79,0,Batch004_2025-12-29_10min.txt,464,2,80490,36.51,3600.906,0.9059999999999491
CB100-2561464,CB100-2561464,2025-12-29 09:37:06.250,2025-12-29 10:37:07.187,2025-12-29 09:37:06.250,0,78,0,Batch004_2025-12-29_10min.txt,464,2,80494,36.51,3600.937,0.9369999999998981
CB100-2561464,CB100-2561464,2025-12-29 09:37:06.458,2025-12-29 10:37:07.367,2025-12-29 09:37:06.458,0,77,0,Batch004_2025-12-29_10min.txt,464,2,80498,36.51,3600.909,0.9090000000001055
CB100-2561464,CB100-2561464,2025-12-29 09:37:06.667,2025-12-29 10:37:07.599,2025-12-29 09:37:06.667,0,78,0,Batch004_2025-12-29_10min.txt,464,2,80502,36.51,3600.932,0.931999999999789
CB100-2561464,CB100-2561464,2025-12-29 09:37:06.876,2025-12-29 10:37:07.899,2025-12-29 09:37:06.876,0,77,0,Batch004_2025-12-29_10min.txt,464,2,80507,36.51,3601.023,1.0230000000001382
CB100-2561464,CB100-2561464,2025-12-29 09:37:07.085,2025-12-29 10:37:08.025,2025-12-29 09:37:07.085,0,77,0,Batch004_2025-12-29_10min.txt,464,2,80511,36.51,3600.94,0.9400000000000546
CB100-2561464,CB100-2561464,2025-12-29 09:37:07.294,2025-12-29 10:37:08.201,2025-12-29 09:37:07.294,0,77,0,Batch004_2025-12-29_10min.txt,464,2,80513,36.51,3600.907,0.9070000000001528
CB100-2561464,CB100-2561464,2025-12-29 09:37:07.503,2025-12-29 10:37:08.504,2025-12-29 09:37:07.503,0,77,0,Batch004_2025-12-29_10min.txt,464,2,80519,36.51,3601.001,1.0010000000002037
CB100-2561464,CB100-2561464,2025-12-29 09:37:07.712,2025-12-29 10:37:08.680,2025-12-29 09:37:07.712,0,76,0,Batch004_2025-12-29_10min.txt,464,2,80523,36.51,3600.968,0.9679999999998472
CB100-2561464,CB100-2561464,2025-12-29 09:37:07.920,2025-12-29 10:37:08.857,2025-12-29 09:37:07.920,0,76,0,Batch004_2025-12-29_10min.txt,464,2,80526,36.51,3600.937,0.9369999999998981
CB100-2561464,CB100-2561464,2025-12-29 09:37:08.129,2025-12-29 10:37:09.047,2025-12-29 09:37:08.129,0,77,0,Batch004_2025-12-29_10min.txt,464,2,80530,36.51,3600.918,0.91800000000012
CB100-2561464,CB100-2561464,2025-12-29 09:37:08.338,2025-12-29 10:37:09.345,2025-12-29 09:37:08.338,0,77,0,Batch004_2025-12-29_10min.txt,464,2,80535,36.51,3601.007,1.0070000000000618
CB100-2561464,CB100-2561464,2025-12-29 09:37:08.547,2025-12-29 10:37:09.467,2025-12-29 09:37:08.547,0,75,0,Batch004_2025-12-29_10min.txt,464,2,80538,36.51,3600.92,0.9200000000000728
CB100-2561464,CB100-2561464,2025-12-29 09:37:08.756,2025-12-29 10:37:09.707,2025-12-29 09:37:08.756,0,78,0,Batch004_2025-12-29_10min.txt,464,2,80543,36.51,3600.951,0.9510000000000218
CB100-2561464,CB100-2561464,2025-12-29 09:37:08.965,2025-12-29 10:37:09.950,2025-12-29 09:37:08.965,0,77,0,Batch004_2025-12-29_10min.txt,464,2,80546,36.51,3600.985,0.9850000000001273
CB100-2561464,CB100-2561464,2025-12-29 09:37:09.174,2025-12-29 10:37:10.127,2025-12-29 09:37:09.174,0,77,0,Batch004_2025-12-29_10min.txt,464,2,80550,36.51,3600.953,0.9529999999999745
